date,regime_id,regime_name,confidence
2021-08-30,0,Euphoria,0.9999999999727152
2021-08-31,0,Euphoria,0.999999999992724
2021-09-01,0,Euphoria,0.9999999999181455
2021-09-02,0,Euphoria,1.0
2021-09-03,0,Euphoria,0.9999999997762643
2021-09-07,0,Euphoria,0.999999999823558
2021-09-08,0,Euphoria,0.9999999997380655
2021-09-09,0,Euphoria,0.999999999998181
2021-09-10,0,Euphoria,0.9999999999545253
2021-09-13,0,Euphoria,0.9999999025531044
2021-09-14,0,Euphoria,0.9999996019560851
2021-09-15,0,Euphoria,0.9999977301348122
2021-09-16,0,Euphoria,0.9999999055671696
2021-09-17,0,Euphoria,0.9999999288102143
2021-09-20,0,Euphoria,0.9999896127095024
2021-09-21,0,Euphoria,0.9932226857940435
2021-09-22,0,Euphoria,0.9934068416874778
2021-09-23,0,Euphoria,0.9984445851073676
2021-09-24,0,Euphoria,0.9999972124244523
2021-09-27,0,Euphoria,0.9999999093670381
2021-09-28,0,Euphoria,0.9937089684063852
2021-09-29,2,Capitulation,0.8744803955472792
2021-09-30,2,Capitulation,0.9427779640476833
2021-10-01,2,Capitulation,0.9989227460728106
2021-10-04,2,Capitulation,0.999843275782748
2021-10-05,2,Capitulation,0.9983118239013856
2021-10-06,2,Capitulation,0.9128957487142907
2021-10-07,0,Euphoria,0.8830842172774238
2021-10-08,0,Euphoria,0.9991392735032697
2021-10-11,0,Euphoria,0.9999982196220504
2021-10-12,0,Euphoria,0.999962161981888
2021-10-13,0,Euphoria,0.9999867500178126
2021-10-14,0,Euphoria,0.9999999900592229
2021-10-15,0,Euphoria,0.999999999829015
2021-10-18,0,Euphoria,0.999999999996362
2021-10-19,0,Euphoria,0.9999999999163265
2021-10-20,0,Euphoria,0.9999999999727152
2021-10-21,0,Euphoria,0.999999999996362
2021-10-22,0,Euphoria,0.9999999999781721
2021-10-25,0,Euphoria,0.999999999992724
2021-10-26,0,Euphoria,0.999999999996362
2021-10-27,0,Euphoria,0.9999999999145075
2021-10-28,0,Euphoria,0.9999999931569619
2021-10-29,0,Euphoria,0.9999999973952072
2021-11-01,0,Euphoria,0.999999999998181
2021-11-02,0,Euphoria,0.999999999998181
2021-11-03,0,Euphoria,1.0
2021-11-04,0,Euphoria,1.0
2021-11-05,0,Euphoria,1.0
2021-11-08,0,Euphoria,1.0
2021-11-09,0,Euphoria,1.0
2021-11-10,0,Euphoria,1.0
2021-11-11,0,Euphoria,0.9999999996198312
2021-11-12,0,Euphoria,0.9999999998544808
2021-11-15,0,Euphoria,0.9999999942629074
2021-11-16,0,Euphoria,0.9999999994433892
2021-11-17,0,Euphoria,0.999999999996362
2021-11-18,0,Euphoria,0.9999999999818101
2021-11-19,0,Euphoria,0.9999999999890861
2021-11-22,0,Euphoria,0.9999999999763531
2021-11-23,0,Euphoria,0.9999999995434337
2021-11-24,0,Euphoria,0.9999999927713361
2021-11-26,0,Euphoria,0.9998719526889803
2021-11-29,2,Capitulation,0.9994074373719809
2021-11-30,2,Capitulation,0.9985707380135922
2021-12-01,2,Capitulation,0.9999840975915752
2021-12-02,2,Capitulation,0.9999999459050756
2021-12-03,2,Capitulation,0.9999990430465036
2021-12-06,2,Capitulation,0.9999740777288231
2021-12-07,2,Capitulation,0.9640158377111998
2021-12-08,0,Euphoria,0.7598401737840224
2021-12-09,0,Euphoria,0.9996017108435498
2021-12-10,0,Euphoria,0.9999976662811552
2021-12-13,0,Euphoria,0.9999998727926221
2021-12-14,0,Euphoria,0.9999988897349592
2021-12-15,0,Euphoria,0.9999950851318135
2021-12-16,0,Euphoria,0.9999997898521763
2021-12-17,0,Euphoria,0.9999978074544222
2021-12-20,0,Euphoria,0.9999942382348771
2021-12-21,0,Euphoria,0.9999330359508496
2021-12-22,0,Euphoria,0.9999880769629755
2021-12-23,0,Euphoria,0.9999999997744453
2021-12-27,0,Euphoria,0.9999999999454303
2021-12-28,0,Euphoria,0.9999999996362021
2021-12-29,0,Euphoria,0.999999999990905
2021-12-30,0,Euphoria,0.9999999999690772
2021-12-31,0,Euphoria,0.9999999998963176
2022-01-03,0,Euphoria,0.999999999996362
2022-01-04,0,Euphoria,1.0
2022-01-05,0,Euphoria,0.999999999998181
2022-01-06,0,Euphoria,0.9999984117251978
2022-01-07,0,Euphoria,0.9999998548282852
2022-01-10,0,Euphoria,0.9999999240481003
2022-01-11,0,Euphoria,0.9999999659066822
2022-01-12,0,Euphoria,0.9999999799056243
2022-01-13,0,Euphoria,0.999999996573024
2022-01-14,0,Euphoria,0.9999645178142155
2022-01-18,0,Euphoria,0.9986924302746861
2022-01-19,0,Euphoria,0.8867632152890446
2022-01-20,0,Euphoria,0.7108910140168776
2022-01-21,2,Capitulation,0.736483503756702
2022-01-24,2,Capitulation,0.9998557378534136
2022-01-25,2,Capitulation,0.9999890089569932
2022-01-26,2,Capitulation,0.9999998750936434
2022-01-27,2,Capitulation,0.9999998857292732
2022-01-28,2,Capitulation,0.999999885261793
2022-01-31,2,Capitulation,0.9999999990759534
2022-02-01,2,Capitulation,0.9999999411629705
2022-02-02,2,Capitulation,0.9999997264786008
2022-02-03,2,Capitulation,0.9999993997045732
2022-02-04,2,Capitulation,0.999999973104423
2022-02-07,2,Capitulation,0.9999971455458575
2022-02-08,2,Capitulation,0.9999972532788411
2022-02-09,2,Capitulation,0.9998782366742585
2022-02-10,2,Capitulation,0.9997498230660592
2022-02-11,2,Capitulation,0.9999999396022776
2022-02-14,2,Capitulation,0.9999999710325942
2022-02-15,2,Capitulation,0.9999998435596475
2022-02-16,2,Capitulation,0.9999995455528856
2022-02-17,2,Capitulation,0.9998907223447946
2022-02-18,2,Capitulation,0.9999986383090976
2022-02-22,2,Capitulation,0.999857449304259
2022-02-23,2,Capitulation,0.9998474025986963
2022-02-24,2,Capitulation,0.9999601704422751
2022-02-25,2,Capitulation,0.9999903841133652
2022-02-28,2,Capitulation,0.9999921102846394
2022-03-01,2,Capitulation,0.9996160208254478
2022-03-02,2,Capitulation,0.9999942188045444
2022-03-03,2,Capitulation,0.9999995592971634
2022-03-04,2,Capitulation,0.9999882375305447
2022-03-07,2,Capitulation,0.9999593809325883
2022-03-08,2,Capitulation,0.9999999999436113
2022-03-09,2,Capitulation,0.9999999599058363
2022-03-10,2,Capitulation,0.999999999832653
2022-03-11,2,Capitulation,0.9999998964322057
2022-03-14,2,Capitulation,0.9999999219799095
2022-03-15,2,Capitulation,0.9999741318332618
2022-03-16,2,Capitulation,0.9835630932477715
2022-03-17,0,Euphoria,0.9447021474877243
2022-03-18,0,Euphoria,0.9999776555491582
2022-03-21,0,Euphoria,0.9999995887756932
2022-03-22,0,Euphoria,0.9999988610295196
2022-03-23,0,Euphoria,0.9999977166761402
2022-03-24,0,Euphoria,0.9997611096558014
2022-03-25,0,Euphoria,0.9999994651244899
2022-03-28,0,Euphoria,0.9999999558385763
